filename,width,height,class,xmin,ymin,xmax,ymax,split,image_path,bbox_width,bbox_height,bbox_area,image_area,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x,bbox_center_y,bbox_center_x_ratio,bbox_center_y_ratio,image_exists
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,179,140,208,169,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,29,29,841,302331,0.0027817193737989156,1.0,193.5,154.5,0.34369449378330375,0.2877094972067039,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,212,152,233,167,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,21,15,315,302331,0.0010419044027903193,1.4,222.5,159.5,0.39520426287744226,0.29702048417132215,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,274,160,300,188,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,26,28,728,302331,0.0024079568420042933,0.9285714285714286,287.0,174.0,0.5097690941385435,0.3240223463687151,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,189,170,210,188,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,21,18,378,302331,0.001250285283348383,1.1666666666666667,199.5,179.0,0.3543516873889876,0.3333333333333333,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,462,174,490,194,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,28,20,560,302331,0.0018522744938494564,1.4,476.0,184.0,0.8454706927175843,0.3426443202979516,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,140,210,157,228,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,17,18,306,302331,0.0010121357055677387,0.9444444444444444,148.5,219.0,0.26376554174067496,0.40782122905027934,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,175,212,200,233,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,25,21,525,302331,0.0017365073379838653,1.1904761904761905,187.5,222.5,0.3330373001776199,0.4143389199255121,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,72,234,91,252,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,19,18,342,302331,0.0011312104944580608,1.0555555555555556,81.5,243.0,0.1447602131438721,0.45251396648044695,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,449,237,476,270,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,27,33,891,302331,0.0029471010250354743,0.8181818181818182,462.5,253.5,0.8214920071047958,0.4720670391061452,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,120,247,140,270,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,20,23,460,302331,0.0015215111913763392,0.8695652173913043,130.0,258.5,0.23090586145648312,0.4813780260707635,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,322,247,346,278,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,24,31,744,302331,0.0024608789703999922,0.7741935483870968,334.0,262.5,0.5932504440497336,0.4888268156424581,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,382,267,404,290,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,22,23,506,302331,0.001673662310513973,0.9565217391304348,393.0,278.5,0.6980461811722913,0.5186219739292365,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,182,304,219,335,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,37,31,1147,302331,0.0037938550793666544,1.1935483870967742,200.5,319.5,0.3561278863232682,0.5949720670391061,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,442,309,482,346,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,40,37,1480,302331,0.004895296876602135,1.0810810810810811,462.0,327.5,0.8206039076376554,0.6098696461824954,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,175,377,205,416,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,30,39,1170,302331,0.0038699306389354715,0.7692307692307693,190.0,396.5,0.33747779751332146,0.7383612662942272,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,55,415,81,437,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,26,22,572,302331,0.0018919660901462305,1.1818181818181819,68.0,426.0,0.12078152753108348,0.7932960893854749,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,192,419,225,451,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,33,32,1056,302331,0.003492860474116118,1.03125,208.5,435.0,0.3703374777975133,0.8100558659217877,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,107,520,126,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,19,16,304,302331,0.0010055204395182764,1.1875,116.5,528.0,0.2069271758436945,0.9832402234636871,True
64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,563,537,Microplastic,250,529,277,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/64_jpg.rf.77aea6402e2ef93b8767f886538f1c2b.jpg,27,7,189,302331,0.0006251426416741915,3.857142857142857,263.5,532.5,0.46802841918294846,0.9916201117318436,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,454,107,487,144,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,33,37,1221,302331,0.0040386199231967615,0.8918918918918919,470.5,125.5,0.8357015985790408,0.23370577281191807,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,375,165,422,226,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,47,61,2867,302331,0.00948298388190427,0.7704918032786885,398.5,195.5,0.7078152753108348,0.36405959031657353,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,254,252,291,310,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,37,58,2146,302331,0.007098180471073095,0.6379310344827587,272.5,281.0,0.48401420959147423,0.5232774674115456,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,382,312,425,360,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,43,48,2064,302331,0.00682695456304514,0.8958333333333334,403.5,336.0,0.716696269982238,0.6256983240223464,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,262,339,301,393,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,39,54,2106,302331,0.006965875150083849,0.7222222222222222,281.5,366.0,0.5,0.6815642458100558,True
f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,563,537,Microplastic,15,432,76,506,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--77-_jpg.rf.7ec94768ad965f02ef05f084422233b7.jpg,61,74,4514,302331,0.014930655473636511,0.8243243243243243,45.5,469.0,0.08081705150976909,0.8733705772811918,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,114,0,181,39,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,67,39,2613,302331,0.008642845093622552,1.7179487179487178,147.5,19.5,0.2619893428063943,0.036312849162011177,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,230,194,280,244,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,50,50,2500,302331,0.00826908256182793,1.0,255.0,219.0,0.45293072824156305,0.40782122905027934,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,441,241,525,316,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,84,75,6300,302331,0.020838088055806385,1.12,483.0,278.5,0.8579040852575488,0.5186219739292365,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,99,255,153,304,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,54,49,2646,302331,0.008751996983438681,1.1020408163265305,126.0,279.5,0.22380106571936056,0.5204841713221602,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,182,352,219,408,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,37,56,2072,302331,0.006853415627242988,0.6607142857142857,200.5,380.0,0.3561278863232682,0.707635009310987,True
f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,563,537,Microplastic,409,365,484,410,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/f--41-_jpg.rf.838b9b8fe44bd55f55adccd26541fd5d.jpg,75,45,3375,302331,0.011163261458467705,1.6666666666666667,446.5,387.5,0.7930728241563055,0.7216014897579144,True
c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,563,537,Microplastic,377,0,398,5,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,21,5,105,302331,0.0003473014675967731,4.2,387.5,2.5,0.6882770870337478,0.004655493482309125,True
c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,563,537,Microplastic,458,192,519,257,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/c--149-_jpg.rf.7ba8afd86d487eba8359b4ce88ff4fee.jpg,61,65,3965,302331,0.013114764943059097,0.9384615384615385,488.5,224.5,0.8676731793960923,0.4180633147113594,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,218,69,241,91,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,23,22,506,302331,0.001673662310513973,1.0454545454545454,229.5,80.0,0.40763765541740676,0.148975791433892,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,159,94,179,115,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,20,21,420,302331,0.0013892058703870924,0.9523809523809523,169.0,104.5,0.30017761989342806,0.1945996275605214,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,40,89,80,134,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,40,45,1800,302331,0.00595373944451611,0.8888888888888888,60.0,111.5,0.10657193605683836,0.20763500931098697,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,373,101,394,125,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,21,24,504,302331,0.0016670470444645107,0.875,383.5,113.0,0.6811722912966253,0.21042830540037244,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,335,113,358,140,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,23,27,621,302331,0.002054040108358058,0.8518518518518519,346.5,126.5,0.6154529307282416,0.23556797020484171,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,184,120,208,150,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,24,30,720,302331,0.002381495777806444,0.8,196.0,135.0,0.3481349911190053,0.25139664804469275,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,314,142,339,167,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,25,25,625,302331,0.0020672706404569825,1.0,326.5,154.5,0.5799289520426287,0.2877094972067039,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,0,147,23,177,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,23,30,690,302331,0.002282266787064509,0.7666666666666667,11.5,162.0,0.020426287744227355,0.3016759776536313,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,469,172,496,199,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,27,27,729,302331,0.0024112644750290246,1.0,482.5,185.5,0.8570159857904085,0.34543761638733705,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,75,180,88,201,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,13,21,273,302331,0.00090298381575161,0.6190476190476191,81.5,190.5,0.1447602131438721,0.3547486033519553,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,404,199,432,231,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,28,32,896,302331,0.0029636391901591303,0.875,418.0,215.0,0.7424511545293073,0.40037243947858475,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,285,259,309,275,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,24,16,384,302331,0.0012701310814967701,1.5,297.0,267.0,0.5275310834813499,0.4972067039106145,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,335,262,362,283,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,27,21,567,302331,0.0018754279250225746,1.2857142857142858,348.5,272.5,0.6190053285968028,0.5074487895716946,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,149,270,195,317,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,46,47,2162,302331,0.007151102599468794,0.9787234042553191,172.0,293.5,0.30550621669627,0.5465549348230913,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,375,287,397,311,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,22,24,528,302331,0.001746430237058059,0.9166666666666666,386.0,299.0,0.6856127886323268,0.5567970204841713,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,55,315,76,340,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,21,25,525,302331,0.0017365073379838653,0.84,65.5,327.5,0.11634103019538189,0.6098696461824954,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,249,317,266,352,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,17,35,595,302331,0.0019680416497150476,0.4857142857142857,257.5,334.5,0.4573712255772647,0.6229050279329609,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,149,334,178,358,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,29,24,696,302331,0.0023021125852128958,1.2083333333333333,163.5,346.0,0.29040852575488457,0.6443202979515829,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,112,339,132,359,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,20,20,400,302331,0.0013230532098924689,1.0,122.0,349.0,0.216696269982238,0.6499068901303539,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,385,347,418,367,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,33,20,660,302331,0.0021830377963225735,1.65,401.5,357.0,0.7131438721136767,0.664804469273743,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,7,349,31,381,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,24,32,768,302331,0.0025402621629935403,0.75,19.0,365.0,0.03374777975133215,0.6797020484171322,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,435,354,462,378,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,27,24,648,302331,0.0021433462000257997,1.125,448.5,366.0,0.7966252220248667,0.6815642458100558,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,362,374,404,405,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,42,31,1302,302331,0.004306538198199986,1.3548387096774193,383.0,389.5,0.6802841918294849,0.7253258845437617,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,282,387,312,419,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,30,32,960,302331,0.0031753277037419253,0.9375,297.0,403.0,0.5275310834813499,0.750465549348231,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,145,412,169,435,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,24,23,552,302331,0.001825813429651607,1.0434782608695652,157.0,423.5,0.27886323268206037,0.7886405959031657,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,217,410,247,439,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,30,29,870,302331,0.0028776407315161197,1.0344827586206897,232.0,424.5,0.41207815275310833,0.7905027932960894,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,152,445,192,481,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,40,36,1440,302331,0.004762991555612888,1.1111111111111112,172.0,463.0,0.30550621669627,0.8621973929236499,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,122,482,152,508,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,30,26,780,302331,0.002579953759290314,1.1538461538461537,137.0,495.0,0.2433392539964476,0.9217877094972067,True
138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,563,537,Microplastic,59,522,96,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/138_jpg.rf.7e7286a215caebac413c3ac6c5ed0150.jpg,37,14,518,302331,0.001713353906810747,2.642857142857143,77.5,529.0,0.13765541740674955,0.9851024208566108,True
a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,563,537,Microplastic,66,188,139,261,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,73,73,5329,302331,0.017626376388792418,1.0,102.5,224.5,0.18206039076376554,0.4180633147113594,True
a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,563,537,Microplastic,219,219,286,275,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,67,56,3752,302331,0.012410239108791358,1.1964285714285714,252.5,247.0,0.44849023090586143,0.45996275605214154,True
a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,563,537,Microplastic,203,435,291,530,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/a--69-_jpg.rf.83a59ec8aba194c5e90237eec3e0be07.jpg,88,95,8360,302331,0.0276518120867526,0.9263157894736842,247.0,482.5,0.43872113676731794,0.8985102420856611,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,320,13,356,38,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,36,25,900,302331,0.002976869722258055,1.44,338.0,25.5,0.6003552397868561,0.04748603351955307,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,14,0,44,43,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,30,43,1290,302331,0.004266846601903212,0.6976744186046512,29.0,21.5,0.05150976909413854,0.04003724394785847,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,26,0,61,28,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,35,28,980,302331,0.0032414803642365486,1.25,43.5,14.0,0.07726465364120781,0.0260707635009311,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,330,233,347,255,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,17,22,374,302331,0.0012370547512494583,0.7727272727272727,338.5,244.0,0.6012433392539964,0.4543761638733706,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,332,200,352,219,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,20,19,380,302331,0.0012569005493978454,1.0526315789473684,342.0,209.5,0.6074600355239786,0.39013035381750466,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,199,121,218,142,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,19,21,399,302331,0.0013197455768677376,0.9047619047619048,208.5,131.5,0.3703374777975133,0.24487895716945995,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,134,312,145,330,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,11,18,198,302331,0.0006549113388967721,0.6111111111111112,139.5,321.0,0.2477797513321492,0.5977653631284916,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,54,353,85,370,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,31,17,527,302331,0.0017431226040333276,1.8235294117647058,69.5,361.5,0.12344582593250444,0.6731843575418994,True
b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,563,537,Microplastic,369,512,396,536,train,/kaggle/input/datasets/imtkaggleteam/microplastic-dataset-for-computer-vision/train/b--70-_jpg.rf.844a1e1c7f84d258351b691890f46e2c.jpg,27,24,648,302331,0.0021433462000257997,1.125,382.5,524.0,0.6793960923623446,0.9757914338919925,True
